order_id,customer_id,platform_name,product_category_id,order_datetime,delivery_time_min,order_value_inr,delivery_delay,refund_requested,service_rating,customer_feedback,product_category_name,sla_delay,Segment,hour,weekday,date,order_hour
ORD000167,CUST2982,Swiggy Instamart,3,05-05-2025 07:38,13,145,Yes,0,5,Very satisfied with the service.,Snacks,No,Price-only,6,Sunday,05-05-2025,7
ORD000168,CUST5061,Blinkit,6,06-05-2025 04:15,14,399,No,0,5,"Easy to order, loved it!",Personal Care,No,Price-only,19,Monday,06-05-2025,4
ORD000169,CUST4681,Blinkit,6,02-05-2025 19:09,13,135,Yes,0,5,"Horrible experience, never ordering again.",Personal Care,No,Price-only,7,Friday,02-05-2025,19
ORD000170,CUST2049,Swiggy Instamart,1,16-05-2025 06:39,5,599,No,0,5,"Easy to order, loved it!",Dairy ,No,Price-only,2,Tuesday,16-05-2025,6
ORD000171,CUST6539,Swiggy Instamart,6,04-05-2025 23:04,6,476,No,0,5,Delivery person was rude.,Personal Care,No,Loyalist,18,Friday,04-05-2025,23
ORD000172,CUST1344,Swiggy Instamart,5,15-05-2025 06:27,7,613,No,0,5,Good quality products.,Beverages,No,Price-only,13,Wednesday,15-05-2025,6
ORD000173,CUST4770,Blinkit,1,03-05-2025 04:28,11,121,No,0,4,Wrong item delivered.,Dairy ,No,Loyalist,17,Monday,03-05-2025,4
ORD000174,CUST4608,Swiggy Instamart,6,04-05-2025 19:12,7,178,No,0,5,Delivery person was rude.,Personal Care,No,Loyalist,8,Friday,04-05-2025,19
ORD000175,CUST1117,Blinkit,5,09-05-2025 08:49,14,310,No,0,5,"Easy to order, loved it!",Beverages,No,Price-only,23,Saturday,09-05-2025,8
ORD000176,CUST2163,Blinkit,6,12-05-2025 17:15,11,155,No,0,4,Excellent experience!,Personal Care,No,Price-only,15,Tuesday,12-05-2025,17
ORD000177,CUST1964,Blinkit,2,09-05-2025 13:22,19,457,Yes,1,2,Items missing from order.,Grocery,Yes,Price-only,20,Friday,09-05-2025,13
ORD000178,CUST4750,Swiggy Instamart,1,11-05-2025 08:14,21,581,Yes,1,3,Excellent experience!,Dairy ,Yes,Loyalist,2,Saturday,11-05-2025,8
ORD000179,CUST2104,Blinkit,1,04-05-2025 19:30,10,60,No,0,5,"Very late delivery, not happy.",Dairy ,No,Price-only,1,Saturday,04-05-2025,19
ORD000180,CUST1514,Blinkit,2,11-05-2025 10:03,7,215,No,0,5,Wrong item delivered.,Grocery,No,Price-only,5,Wednesday,11-05-2025,10
ORD000181,CUST6413,Blinkit,6,15-05-2025 22:52,6,50,No,0,5,Quick and reliable!,Personal Care,No,Price-only,16,Thursday,15-05-2025,22
ORD000182,CUST2160,Blinkit,6,17-05-2025 17:22,21,752,Yes,1,3,"Easy to order, loved it!",Personal Care,Yes,Loyalist,18,Thursday,17-05-2025,17
ORD000183,CUST9423,Swiggy Instamart,4,06-05-2025 21:37,10,675,No,0,5,"Easy to order, loved it!",Fruits & Vegetables,No,Price-only,8,Monday,06-05-2025,21
ORD000184,CUST4899,Blinkit,4,06-05-2025 13:06,14,239,Yes,0,5,"Fast delivery, great service!",Fruits & Vegetables,No,Price-only,13,Saturday,06-05-2025,13
ORD000185,CUST5562,Blinkit,2,16-05-2025 00:25,9,275,No,0,5,Very satisfied with the service.,Grocery,No,Loyalist,19,Monday,16-05-2025,0
ORD000186,CUST8953,Blinkit,4,02-05-2025 22:00,6,112,No,0,5,"Easy to order, loved it!",Fruits & Vegetables,No,Loyalist,7,Saturday,02-05-2025,22
ORD000187,CUST4510,Blinkit,4,09-05-2025 01:45,13,90,Yes,0,5,Quick and reliable!,Fruits & Vegetables,No,Price-only,13,Friday,09-05-2025,1
ORD000188,CUST9834,Blinkit,3,09-05-2025 05:57,11,244,No,0,5,Very satisfied with the service.,Snacks,No,Price-only,23,Monday,09-05-2025,5
ORD000189,CUST3167,Swiggy Instamart,4,05-05-2025 18:00,11,68,Yes,0,4,"Not fresh, disappointed.",Fruits & Vegetables,No,Loyalist,1,Sunday,05-05-2025,18
ORD000190,CUST8744,Blinkit,6,11-05-2025 23:16,14,135,No,0,5,Excellent experience!,Personal Care,No,Price-only,21,Sunday,11-05-2025,23
ORD000191,CUST4981,Blinkit,6,15-05-2025 15:04,10,662,No,0,5,Very satisfied with the service.,Personal Care,No,Loyalist,5,Wednesday,15-05-2025,15
ORD000192,CUST8749,Swiggy Instamart,3,07-05-2025 21:59,10,290,No,1,4,"Not fresh, disappointed.",Snacks,No,Price-only,19,Wednesday,07-05-2025,21
ORD000193,CUST7669,Blinkit,4,10-05-2025 12:28,14,195,No,0,2,"Very late delivery, not happy.",Fruits & Vegetables,No,At-Risk,19,Wednesday,10-05-2025,12
ORD000194,CUST4119,Blinkit,6,15-05-2025 09:51,11,150,No,0,4,Packaging could be better.,Personal Care,No,Price-only,5,Saturday,15-05-2025,9
ORD000195,CUST2545,Blinkit,3,17-05-2025 16:47,11,418,No,0,5,Quick and reliable!,Snacks,No,Price-only,2,Friday,17-05-2025,16
ORD000196,CUST2588,Swiggy Instamart,2,12-05-2025 00:12,11,83,No,0,4,Items missing from order.,Grocery,No,Price-only,11,Monday,12-05-2025,0
ORD000197,CUST8062,Blinkit,3,16-05-2025 08:51,13,435,No,0,4,"Horrible experience, never ordering again.",Snacks,No,Loyalist,15,Wednesday,16-05-2025,8
ORD000198,CUST6804,Blinkit,4,13-05-2025 11:24,19,408,Yes,1,2,Quick and reliable!,Fruits & Vegetables,Yes,Price-only,5,Wednesday,13-05-2025,11
ORD000199,CUST7939,Swiggy Instamart,6,16-05-2025 01:18,19,504,No,0,5,"Fast delivery, great service!",Personal Care,Yes,Loyalist,23,Tuesday,16-05-2025,1
ORD000200,CUST7735,Blinkit,5,05-05-2025 20:23,11,66,No,0,4,Excellent experience!,Beverages,No,Loyalist,19,Wednesday,05-05-2025,20
ORD000201,CUST8651,Blinkit,5,12-05-2025 10:43,9,110,No,0,5,Quick and reliable!,Beverages,No,Price-only,22,Monday,12-05-2025,10
ORD000202,CUST1887,Swiggy Instamart,1,15-05-2025 07:06,12,661,No,0,5,"Fast delivery, great service!",Dairy ,No,Loyalist,19,Friday,15-05-2025,7
ORD000203,CUST2612,Blinkit,5,07-05-2025 14:58,7,492,No,0,5,Good quality products.,Beverages,No,Loyalist,20,Tuesday,07-05-2025,14
ORD000204,CUST1993,Swiggy Instamart,4,07-05-2025 22:30,14,245,No,0,4,Delivery person was rude.,Fruits & Vegetables,No,Price-only,17,Saturday,07-05-2025,22
ORD000205,CUST7596,Swiggy Instamart,5,06-05-2025 23:27,8,245,No,0,5,"Very late delivery, not happy.",Beverages,No,Price-only,21,Sunday,06-05-2025,23
ORD000206,CUST6559,Blinkit,6,13-05-2025 12:40,14,299,No,1,4,"Horrible experience, never ordering again.",Personal Care,No,Price-only,23,Tuesday,13-05-2025,12
ORD000207,CUST2790,Swiggy Instamart,5,12-05-2025 10:23,11,174,No,0,4,Good quality products.,Beverages,No,Price-only,15,Friday,12-05-2025,10
ORD000208,CUST5073,Blinkit,1,05-05-2025 20:08,12,619,Yes,0,4,Items missing from order.,Dairy ,No,Loyalist,15,Saturday,05-05-2025,20
ORD000209,CUST4139,Blinkit,4,07-05-2025 01:24,9,499,No,0,5,Very satisfied with the service.,Fruits & Vegetables,No,Loyalist,11,Saturday,07-05-2025,1
ORD000210,CUST4116,Blinkit,5,07-05-2025 05:53,16,40,Yes,0,5,Excellent experience!,Beverages,No,Loyalist,3,Saturday,07-05-2025,5
ORD000211,CUST9786,Blinkit,1,14-05-2025 19:38,12,722,No,0,3,"Horrible experience, never ordering again.",Dairy ,No,Price-only,12,Saturday,14-05-2025,19
ORD000212,CUST8350,Blinkit,5,10-05-2025 10:59,12,118,No,0,4,"Horrible experience, never ordering again.",Beverages,No,Price-only,8,Tuesday,10-05-2025,10
ORD000213,CUST3296,Blinkit,2,13-05-2025 15:02,12,316,Yes,0,5,"Fast delivery, great service!",Grocery,No,Price-only,23,Wednesday,13-05-2025,15
ORD000214,CUST7912,Blinkit,1,11-05-2025 11:42,11,226,No,0,3,Delivery person was rude.,Dairy ,No,Price-only,21,Wednesday,11-05-2025,11
ORD000215,CUST4006,Swiggy Instamart,2,17-05-2025 21:25,11,585,No,0,4,Delivery person was rude.,Grocery,No,Price-only,13,Wednesday,17-05-2025,21
ORD000216,CUST5563,Swiggy Instamart,4,14-05-2025 09:46,10,690,No,1,1,"Horrible experience, never ordering again.",Fruits & Vegetables,No,Price-only,13,Friday,14-05-2025,9
ORD000217,CUST8579,Swiggy Instamart,4,11-05-2025 16:36,9,288,No,0,5,Wrong item delivered.,Fruits & Vegetables,No,Price-only,6,Monday,11-05-2025,16
ORD000218,CUST5092,Blinkit,3,01-05-2025 00:36,11,491,No,0,4,Wrong item delivered.,Snacks,No,Price-only,15,Thursday,01-05-2025,0
ORD000219,CUST2235,Blinkit,5,13-05-2025 06:52,11,576,No,0,4,"Very late delivery, not happy.",Beverages,No,Price-only,14,Wednesday,13-05-2025,6
ORD000220,CUST8260,Blinkit,2,06-05-2025 05:11,12,4599,No,0,5,"Fast delivery, great service!",Grocery,No,Loyalist,20,Friday,06-05-2025,5
ORD000221,CUST2604,Blinkit,6,15-05-2025 13:19,8,5445,No,0,5,Packaging could be better.,Personal Care,No,Loyalist,18,Thursday,15-05-2025,13
ORD000222,CUST1828,Blinkit,1,05-05-2025 19:17,13,743,Yes,0,3,"Horrible experience, never ordering again.",Dairy ,No,Loyalist,20,Friday,05-05-2025,19
ORD000223,CUST9856,Swiggy Instamart,1,11-05-2025 21:22,7,560,No,0,5,"Easy to order, loved it!",Dairy ,No,Price-only,18,Saturday,11-05-2025,21
ORD000224,CUST1241,Swiggy Instamart,5,10-05-2025 12:49,10,219,No,0,5,Quick and reliable!,Beverages,No,Price-only,7,Wednesday,10-05-2025,12
ORD000225,CUST2528,Blinkit,3,17-05-2025 21:21,14,313,No,0,3,"Not fresh, disappointed.",Snacks,No,Price-only,18,Saturday,17-05-2025,21
ORD000226,CUST4872,Swiggy Instamart,1,14-05-2025 18:58,10,121,No,1,3,"Horrible experience, never ordering again.",Dairy ,No,Price-only,5,Wednesday,14-05-2025,18
ORD000227,CUST3724,Swiggy Instamart,3,15-05-2025 07:50,14,76,No,0,5,"Easy to order, loved it!",Snacks,No,Price-only,3,Tuesday,15-05-2025,7
ORD000228,CUST7658,Blinkit,6,06-05-2025 05:12,21,90,Yes,1,3,Very satisfied with the service.,Personal Care,Yes,Price-only,21,Tuesday,06-05-2025,5
ORD000229,CUST8956,Blinkit,1,10-05-2025 11:25,21,322,Yes,1,3,"Very late delivery, not happy.",Dairy ,Yes,Price-only,12,Tuesday,10-05-2025,11
ORD000230,CUST8886,Blinkit,1,03-05-2025 14:59,13,163,Yes,0,5,Excellent experience!,Dairy ,No,Price-only,12,Monday,03-05-2025,14
ORD000231,CUST4502,Blinkit,6,01-05-2025 11:26,17,215,No,0,5,"Fast delivery, great service!",Personal Care,Yes,Price-only,18,Sunday,01-05-2025,11
ORD000232,CUST7570,Blinkit,5,17-05-2025 18:16,11,396,No,0,4,Good quality products.,Beverages,No,Loyalist,19,Friday,17-05-2025,18
ORD000233,CUST1960,Blinkit,2,06-05-2025 22:37,21,150,Yes,1,3,"Very late delivery, not happy.",Grocery,Yes,Price-only,15,Tuesday,06-05-2025,22
ORD000234,CUST3697,Swiggy Instamart,1,15-05-2025 16:55,12,408,Yes,0,5,Very satisfied with the service.,Dairy ,No,Loyalist,19,Wednesday,15-05-2025,16
ORD000235,CUST7209,Blinkit,3,11-05-2025 10:15,13,391,No,0,3,Items missing from order.,Snacks,No,Price-only,3,Friday,11-05-2025,10
ORD000236,CUST1035,Swiggy Instamart,2,16-05-2025 01:46,8,897,Yes,0,5,"Easy to order, loved it!",Grocery,No,Price-only,10,Saturday,16-05-2025,1
ORD000237,CUST7396,Swiggy Instamart,1,03-05-2025 12:13,9,187,No,0,5,"Horrible experience, never ordering again.",Dairy ,No,Price-only,2,Friday,03-05-2025,12
ORD000238,CUST5345,Swiggy Instamart,4,13-05-2025 11:42,11,83,No,0,2,"Very late delivery, not happy.",Fruits & Vegetables,No,Price-only,1,Wednesday,13-05-2025,11
ORD000239,CUST8454,Blinkit,5,04-05-2025 19:09,13,40,Yes,0,5,Excellent experience!,Beverages,No,Loyalist,9,Saturday,04-05-2025,19
ORD000240,CUST5673,Blinkit,1,04-05-2025 18:02,19,412,Yes,1,2,Delivery person was rude.,Dairy ,Yes,Loyalist,12,Monday,04-05-2025,18
ORD000241,CUST7930,Blinkit,5,02-05-2025 10:15,9,332,No,0,5,Very satisfied with the service.,Beverages,No,Price-only,9,Saturday,02-05-2025,10
ORD000242,CUST8973,Blinkit,2,15-05-2025 00:26,11,60,No,0,5,Quick and reliable!,Grocery,No,Price-only,12,Sunday,15-05-2025,0
ORD000243,CUST3536,Blinkit,5,02-05-2025 14:44,13,581,No,0,3,Packaging could be better.,Beverages,No,Price-only,15,Saturday,02-05-2025,14
ORD000244,CUST4111,Swiggy Instamart,4,04-05-2025 21:49,11,85,No,0,2,"Not fresh, disappointed.",Fruits & Vegetables,No,Price-only,6,Monday,04-05-2025,21
ORD000245,CUST5861,Blinkit,3,08-05-2025 23:12,13,426,No,0,5,Very satisfied with the service.,Snacks,No,Price-only,18,Friday,08-05-2025,23
ORD000246,CUST4566,Blinkit,3,09-05-2025 13:48,21,90,Yes,1,2,Packaging could be better.,Snacks,Yes,Price-only,10,Saturday,09-05-2025,13
ORD000247,CUST1958,Blinkit,3,15-05-2025 00:46,17,443,No,1,4,"Very late delivery, not happy.",Snacks,Yes,Price-only,23,Monday,15-05-2025,0
ORD000248,CUST9883,Blinkit,2,13-05-2025 15:21,17,431,No,0,5,"Fast delivery, great service!",Grocery,Yes,Price-only,1,Sunday,13-05-2025,15
ORD000249,CUST1998,Swiggy Instamart,4,07-05-2025 00:45,11,496,No,0,4,Very satisfied with the service.,Fruits & Vegetables,No,Price-only,17,Saturday,07-05-2025,0
ORD000250,CUST6138,Blinkit,6,12-05-2025 18:10,13,60,No,0,5,Quick and reliable!,Personal Care,No,Price-only,5,Friday,12-05-2025,18
ORD000251,CUST1936,Blinkit,6,08-05-2025 00:31,13,299,Yes,0,4,"Horrible experience, never ordering again.",Personal Care,No,Price-only,12,Saturday,08-05-2025,0
ORD000252,CUST1821,Blinkit,2,04-05-2025 23:12,12,664,Yes,0,4,"Very late delivery, not happy.",Grocery,No,Loyalist,21,Tuesday,04-05-2025,23
ORD000253,CUST8811,Blinkit,1,06-05-2025 08:58,13,352,No,0,5,"Easy to order, loved it!",Dairy ,No,Price-only,16,Saturday,06-05-2025,8
ORD000254,CUST9238,Blinkit,5,03-05-2025 14:17,6,404,No,0,5,Good quality products.,Beverages,No,Price-only,3,Saturday,03-05-2025,14
ORD000255,CUST9701,Blinkit,2,17-05-2025 12:21,9,399,No,0,5,"Very late delivery, not happy.",Grocery,No,Price-only,8,Wednesday,17-05-2025,12
ORD000256,CUST3579,Blinkit,1,12-05-2025 19:21,19,738,No,1,3,"Horrible experience, never ordering again.",Dairy ,Yes,Price-only,6,Thursday,12-05-2025,19
ORD000257,CUST1931,Swiggy Instamart,1,15-05-2025 16:42,11,626,Yes,0,4,"Easy to order, loved it!",Dairy ,No,Price-only,2,Sunday,15-05-2025,16
ORD000258,CUST9320,Blinkit,1,04-05-2025 10:04,9,627,No,0,5,Quick and reliable!,Dairy ,No,Price-only,2,Monday,04-05-2025,10
ORD000259,CUST2312,Blinkit,4,16-05-2025 21:07,16,72,No,1,3,"Very late delivery, not happy.",Fruits & Vegetables,No,At-Risk,23,Saturday,16-05-2025,21
ORD000260,CUST4044,Blinkit,4,06-05-2025 08:14,11,402,No,0,5,Quick and reliable!,Fruits & Vegetables,No,Price-only,10,Friday,06-05-2025,8
ORD000261,CUST2122,Blinkit,5,06-05-2025 16:18,9,226,No,0,5,Packaging could be better.,Beverages,No,Price-only,20,Sunday,06-05-2025,16
ORD000262,CUST2113,Swiggy Instamart,2,06-05-2025 21:59,11,683,No,0,4,Very satisfied with the service.,Grocery,No,Loyalist,6,Sunday,06-05-2025,21
ORD000263,CUST4853,Blinkit,1,12-05-2025 21:47,14,299,No,0,3,Packaging could be better.,Dairy ,No,Price-only,17,Monday,12-05-2025,21
ORD000264,CUST7615,Blinkit,6,12-05-2025 22:01,9,290,No,0,5,Items missing from order.,Personal Care,No,Price-only,16,Monday,12-05-2025,22
ORD000265,CUST2964,Swiggy Instamart,3,10-05-2025 23:11,11,81,No,0,4,"Very late delivery, not happy.",Snacks,No,Loyalist,10,Saturday,10-05-2025,23
ORD000266,CUST5033,Swiggy Instamart,2,03-05-2025 17:33,10,357,No,1,4,"Not fresh, disappointed.",Grocery,No,Loyalist,23,Saturday,03-05-2025,17
ORD000267,CUST1651,Blinkit,3,10-05-2025 10:25,14,351,No,0,5,Excellent experience!,Snacks,No,Loyalist,16,Sunday,10-05-2025,10
ORD000268,CUST2343,Blinkit,2,13-05-2025 01:04,19,535,Yes,1,2,Items missing from order.,Grocery,Yes,Price-only,10,Wednesday,13-05-2025,1
ORD000269,CUST7868,Swiggy Instamart,2,04-05-2025 15:53,7,213,No,0,5,"Very late delivery, not happy.",Grocery,No,Loyalist,18,Monday,04-05-2025,15
ORD000270,CUST9565,Blinkit,3,08-05-2025 05:55,11,400,No,0,3,"Not fresh, disappointed.",Snacks,No,Price-only,2,Wednesday,08-05-2025,5
ORD000271,CUST6183,Blinkit,1,01-05-2025 19:33,9,341,No,0,5,Very satisfied with the service.,Dairy ,No,Price-only,13,Thursday,01-05-2025,19
ORD000272,CUST5272,Swiggy Instamart,5,01-05-2025 13:05,13,644,Yes,0,5,"Easy to order, loved it!",Beverages,No,Loyalist,11,Tuesday,01-05-2025,13
ORD000273,CUST4346,Blinkit,4,10-05-2025 06:46,11,439,No,0,4,Wrong item delivered.,Fruits & Vegetables,No,Price-only,21,Sunday,10-05-2025,6
ORD000274,CUST6147,Swiggy Instamart,2,10-05-2025 19:49,13,55,No,0,5,Very satisfied with the service.,Grocery,No,Price-only,3,Monday,10-05-2025,19
ORD000275,CUST4910,Blinkit,3,15-05-2025 09:57,11,141,No,0,3,Packaging could be better.,Snacks,No,Price-only,13,Wednesday,15-05-2025,9
ORD000276,CUST5351,Blinkit,6,13-05-2025 22:40,11,50,No,0,4,Good quality products.,Personal Care,No,Price-only,20,Saturday,13-05-2025,22
ORD000277,CUST7484,Blinkit,5,07-05-2025 15:49,21,118,Yes,1,3,Wrong item delivered.,Beverages,Yes,Price-only,13,Saturday,07-05-2025,15
ORD000278,CUST3144,Blinkit,5,03-05-2025 23:08,16,665,No,0,5,Quick and reliable!,Beverages,No,Price-only,5,Wednesday,03-05-2025,23
ORD000279,CUST5915,Blinkit,6,16-05-2025 01:23,11,202,No,0,3,Delivery person was rude.,Personal Care,No,Price-only,15,Wednesday,16-05-2025,1
ORD000280,CUST8491,Blinkit,4,12-05-2025 05:09,11,86,No,0,5,"Easy to order, loved it!",Fruits & Vegetables,No,Price-only,6,Wednesday,12-05-2025,5
ORD000281,CUST6180,Blinkit,2,17-05-2025 05:30,11,615,No,0,5,Very satisfied with the service.,Grocery,No,Price-only,15,Saturday,17-05-2025,5
ORD000282,CUST2188,Blinkit,1,08-05-2025 21:02,13,314,Yes,0,5,"Easy to order, loved it!",Dairy ,No,Loyalist,1,Wednesday,08-05-2025,21
ORD000283,CUST1152,Blinkit,6,14-05-2025 07:18,14,237,No,1,4,Delivery person was rude.,Personal Care,No,Price-only,21,Sunday,14-05-2025,7
ORD000284,CUST8508,Swiggy Instamart,4,16-05-2025 17:15,10,260,No,0,5,"Horrible experience, never ordering again.",Fruits & Vegetables,No,Price-only,19,Wednesday,16-05-2025,17
ORD000285,CUST2638,Blinkit,2,14-05-2025 10:03,5,505,No,0,5,"Fast delivery, great service!",Grocery,No,Price-only,10,Monday,14-05-2025,10
ORD000286,CUST2200,Blinkit,6,13-05-2025 04:55,21,446,Yes,1,3,Packaging could be better.,Personal Care,Yes,Price-only,13,Saturday,13-05-2025,4
ORD000287,CUST9808,Blinkit,2,02-05-2025 08:29,10,399,No,0,5,"Horrible experience, never ordering again.",Grocery,No,Price-only,8,Sunday,02-05-2025,8
ORD000288,CUST4492,Swiggy Instamart,3,07-05-2025 13:17,7,126,No,0,5,Wrong item delivered.,Snacks,No,Loyalist,0,Wednesday,07-05-2025,13
ORD000289,CUST9288,Swiggy Instamart,1,08-05-2025 18:26,8,258,No,0,5,"Horrible experience, never ordering again.",Dairy ,No,Price-only,10,Wednesday,08-05-2025,18
ORD000290,CUST5345,Blinkit,1,05-05-2025 18:32,14,594,No,0,5,Very satisfied with the service.,Dairy ,No,Price-only,11,Saturday,05-05-2025,18
ORD000291,CUST3170,Swiggy Instamart,5,01-05-2025 01:06,13,477,No,0,4,Good quality products.,Beverages,No,Price-only,0,Monday,01-05-2025,1
ORD000292,CUST6718,Blinkit,2,13-05-2025 01:26,13,50,No,0,4,"Easy to order, loved it!",Grocery,No,Price-only,7,Sunday,13-05-2025,1
ORD000293,CUST2127,Blinkit,3,12-05-2025 20:53,16,80,No,0,4,Wrong item delivered.,Snacks,No,Price-only,17,Wednesday,12-05-2025,20
ORD000294,CUST5002,Blinkit,1,09-05-2025 22:01,13,564,Yes,0,4,Items missing from order.,Dairy ,No,Price-only,12,Sunday,09-05-2025,22
ORD000295,CUST7054,Blinkit,1,03-05-2025 13:05,14,563,No,0,5,"Easy to order, loved it!",Dairy ,No,Loyalist,19,Saturday,03-05-2025,13
ORD000296,CUST5669,Swiggy Instamart,4,02-05-2025 22:28,11,558,No,0,4,Items missing from order.,Fruits & Vegetables,No,Price-only,5,Wednesday,02-05-2025,22
ORD000297,CUST3584,Swiggy Instamart,4,16-05-2025 17:34,12,219,No,0,5,Very satisfied with the service.,Fruits & Vegetables,No,Price-only,5,Sunday,16-05-2025,17
ORD000298,CUST8179,Swiggy Instamart,5,08-05-2025 06:48,10,99,No,1,4,"Very late delivery, not happy.",Beverages,No,Loyalist,14,Saturday,08-05-2025,6
ORD000299,CUST9900,Swiggy Instamart,1,07-05-2025 12:37,8,398,Yes,0,5,Excellent experience!,Dairy ,No,Price-only,23,Sunday,07-05-2025,12
ORD000300,CUST5956,Swiggy Instamart,3,12-05-2025 06:43,11,265,No,0,4,"Not fresh, disappointed.",Snacks,No,Loyalist,7,Tuesday,12-05-2025,6
ORD000301,CUST9666,Blinkit,1,10-05-2025 07:09,13,613,No,0,4,Good quality products.,Dairy ,No,Price-only,1,Tuesday,10-05-2025,7
ORD000302,CUST1128,Blinkit,2,14-05-2025 01:56,11,110,No,0,4,Quick and reliable!,Grocery,No,Price-only,23,Tuesday,14-05-2025,1
ORD000303,CUST5905,Blinkit,3,04-05-2025 01:35,9,60,No,0,5,Delivery person was rude.,Snacks,No,Loyalist,2,Tuesday,04-05-2025,1
ORD000304,CUST2697,Blinkit,3,01-05-2025 01:06,9,45,No,0,5,Items missing from order.,Snacks,No,Price-only,5,Monday,01-05-2025,1
ORD000305,CUST3200,Blinkit,6,06-05-2025 08:40,14,210,No,0,4,Very satisfied with the service.,Personal Care,No,Price-only,9,Friday,06-05-2025,8
ORD000306,CUST5333,Swiggy Instamart,6,12-05-2025 14:59,12,64,No,0,4,Delivery person was rude.,Personal Care,No,Loyalist,16,Thursday,12-05-2025,14
ORD000307,CUST2891,Blinkit,4,02-05-2025 05:12,8,632,No,0,5,"Horrible experience, never ordering again.",Fruits & Vegetables,No,Price-only,18,Sunday,02-05-2025,5
ORD000308,CUST2753,Blinkit,4,06-05-2025 11:18,10,390,No,0,5,Excellent experience!,Fruits & Vegetables,No,Price-only,1,Saturday,06-05-2025,11
ORD000309,CUST3546,Blinkit,1,02-05-2025 16:03,14,175,No,1,2,"Very late delivery, not happy.",Dairy ,No,At-Risk,9,Sunday,02-05-2025,16
ORD000310,CUST5462,Blinkit,3,17-05-2025 01:36,9,20,No,0,5,Delivery person was rude.,Snacks,No,Loyalist,8,Wednesday,17-05-2025,1
ORD000311,CUST5616,Blinkit,5,02-05-2025 20:08,11,689,No,0,3,"Horrible experience, never ordering again.",Beverages,No,Price-only,3,Tuesday,02-05-2025,20
ORD000312,CUST4450,Blinkit,5,14-05-2025 08:54,13,672,Yes,0,4,Items missing from order.,Beverages,No,Price-only,3,Sunday,14-05-2025,8
ORD000313,CUST6617,Blinkit,3,16-05-2025 18:15,17,297,No,1,4,"Horrible experience, never ordering again.",Snacks,Yes,Price-only,8,Wednesday,16-05-2025,18
ORD000314,CUST4335,Swiggy Instamart,3,02-05-2025 17:43,10,416,No,0,3,Packaging could be better.,Snacks,No,Price-only,8,Monday,02-05-2025,17
ORD000315,CUST5325,Blinkit,5,04-05-2025 11:14,19,433,Yes,1,3,Good quality products.,Beverages,Yes,At-Risk,18,Wednesday,04-05-2025,11
ORD000316,CUST9280,Swiggy Instamart,3,01-05-2025 08:48,8,125,No,0,5,"Fast delivery, great service!",Snacks,No,Promisable,20,Sunday,01-05-2025,8
ORD000317,CUST9004,Swiggy Instamart,3,10-05-2025 01:45,8,257,No,0,5,Excellent experience!,Snacks,No,Loyalist,20,Sunday,10-05-2025,1
ORD000318,CUST5114,Swiggy Instamart,1,05-05-2025 07:23,11,496,No,0,3,Packaging could be better.,Dairy ,No,Price-only,11,Sunday,05-05-2025,7
ORD000319,CUST1832,Swiggy Instamart,3,11-05-2025 07:36,11,460,No,0,4,Quick and reliable!,Snacks,No,Price-only,5,Monday,11-05-2025,7
ORD000320,CUST2512,Swiggy Instamart,5,05-05-2025 17:05,9,382,No,0,5,Packaging could be better.,Beverages,No,Price-only,1,Wednesday,05-05-2025,17
